,Brand,Car,Variant,Description,Price,Fuel Type,Mileage,Transmission,Engine,Puncture Repair Kit,Airbags,Parking Assist,Keyless Start/ Button Start,Interiors,Interior Colours,Sunroof / Moonroof,Headlights,Trip Meter,GPS Navigation System,Battery Warranty (In Years),Battery Warranty (In Kilometres),Warranty (In Years)
1081,Mahindra,Mahindra XUV700,XUV700 AX3 Diesel MT 5 STR (ESP),"Mahindra XUV700 AX3 Diesel MT 5 STR (ESP) is the diesel variant in the Mahindra XUV700 lineup and is priced at Rs. 17.49 Lakh. Mahindra XUV700 AX3 Diesel MT 5 STR (ESP) is available in Manual transmission and offered in 6 colours: Midnight Black, Electric Blue, Napoli Black, Dazzling Silver, Red Rage and Everest White.
Read More",1748999.9999999998,Diesel,19.0,Manual,2184.0,No,"2 Airbags (Driver, Front Passenger)",No,No,Dual Tone,-,No,Halogen,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1082,Mahindra,Mahindra XUV700,XUV700 AX5 Select Diesel MT 7 STR,"Mahindra XUV700 AX5 Select Diesel MT 7 STR is the diesel variant in the Mahindra XUV700 lineup and is priced at Rs. 17.49 Lakh. Mahindra XUV700 AX5 Select Diesel MT 7 STR is available in Manual transmission and offered in 7 colours: Midnight Black, Electric Blue, Napoli Black, Burnt Sienna, Dazzling Silver, Red Rage and Everest White.
Read More",1748999.9999999998,Diesel,19.0,Manual,2184.0,No,"2 Airbags (Driver, Front Passenger)",No,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1083,Mahindra,Mahindra XUV700,XUV700 AX5 Petrol MT 5 STR,"Mahindra XUV700 AX5 Petrol MT 5 STR is the petrol variant in the Mahindra XUV700 lineup and is priced at Rs. 17.69 Lakh. Mahindra XUV700 AX5 Petrol MT 5 STR is available in Manual transmission and offered in 6 colours: Midnight Black, Electric Blue, Napoli Black, Dazzling Silver, Red Rage and Everest White.
Read More",1769000.0000000002,Petrol,19.0,Manual,1997.0,No,"4 Airbags (Driver, Front Passenger, 2 Curtain)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1084,Mahindra,Mahindra XUV700,XUV700 AX5 Select Diesel MT 7 STR (ESP),"Mahindra XUV700 AX5 Select Diesel MT 7 STR (ESP) is the diesel variant in the Mahindra XUV700 lineup and is priced at Rs. 17.99 Lakh. Mahindra XUV700 AX5 Select Diesel MT 7 STR (ESP) is available in Manual transmission and offered in 7 colours: Midnight Black, Electric Blue, Napoli Black, Burnt Sienna, Dazzling Silver, Red Rage and Everest White.
Read More",1798999.9999999998,Diesel,19.0,Manual,2184.0,No,"2 Airbags (Driver, Front Passenger)",No,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1085,Mahindra,Mahindra XUV700,XUV700 AX3 Petrol AT 5 STR,"Mahindra XUV700 AX3 Petrol AT 5 STR is the petrol variant in the Mahindra XUV700 lineup and is priced at Rs. 17.99 Lakh. Mahindra XUV700 AX3 Petrol AT 5 STR is available in Automatic (TC) transmission and offered in 6 colours: Midnight Black, Electric Blue, Napoli Black, Dazzling Silver, Red Rage and Everest White.
Read More",1798999.9999999998,Petrol,19.0,Manual,1997.0,No,"2 Airbags (Driver, Front Passenger)",No,No,Dual Tone,-,No,Halogen,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1086,Mahindra,Mahindra XUV700,XUV700 AX3 Diesel MT 7 STR,"Mahindra XUV700 AX3 Diesel MT 7 STR is the diesel variant in the Mahindra XUV700 lineup and is priced at Rs. 17.99 Lakh. Mahindra XUV700 AX3 Diesel MT 7 STR is available in Manual transmission and offered in 6 colours: Midnight Black, Electric Blue, Napoli Black, Dazzling Silver, Red Rage and Everest White.
Read More",1798999.9999999998,Diesel,19.0,Manual,2184.0,No,"2 Airbags (Driver, Front Passenger)",No,No,Dual Tone,-,No,Halogen,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1087,Mahindra,Mahindra XUV700,XUV700 AX5 Petrol MT 7 STR,"Mahindra XUV700 AX5 Petrol MT 7 STR is the petrol variant in the Mahindra XUV700 lineup and is priced at Rs. 18.19 Lakh. Mahindra XUV700 AX5 Petrol MT 7 STR is available in Manual transmission and offered in 6 colours: Midnight Black, Electric Blue, Napoli Black, Dazzling Silver, Red Rage and Everest White.
Read More",1819000.0000000002,Petrol,19.0,Manual,1997.0,No,"4 Airbags (Driver, Front Passenger, 2 Curtain)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1088,Mahindra,Mahindra XUV700,XUV700 AX5 Petrol MT 5 STR (ESP),"Mahindra XUV700 AX5 Petrol MT 5 STR (ESP) is the petrol variant in the Mahindra XUV700 lineup and is priced at Rs. 18.19 Lakh. Mahindra XUV700 AX5 Petrol MT 5 STR (ESP) is available in Manual transmission and offered in 7 colours: Midnight Black, Electric Blue, Napoli Black, Burnt Sienna, Dazzling Silver, Red Rage and Everest White.
Read More",1819000.0000000002,Petrol,19.0,Manual,1997.0,No,"4 Airbags (Driver, Front Passenger, 2 Curtain)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1089,Mahindra,Mahindra XUV700,XUV700 AX5 Diesel MT 5 STR,"Mahindra XUV700 AX5 Diesel MT 5 STR is the diesel variant in the Mahindra XUV700 lineup and is priced at Rs. 18.29 Lakh. Mahindra XUV700 AX5 Diesel MT 5 STR is available in Manual transmission and offered in 7 colours: Midnight Black, Electric Blue, Napoli Black, Burnt Sienna, Dazzling Silver, Red Rage and Everest White.
Read More",1829000.0,Diesel,19.0,Manual,2184.0,No,"4 Airbags (Driver, Front Passenger, 2 Curtain)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1090,Mahindra,Mahindra XUV700,XUV700 AX3 Diesel MT 7 STR (ESP),"Mahindra XUV700 AX3 Diesel MT 7 STR (ESP) is the diesel variant in the Mahindra XUV700 lineup and is priced at Rs. 18.49 Lakh. Mahindra XUV700 AX3 Diesel MT 7 STR (ESP) is available in Manual transmission and offered in 6 colours: Midnight Black, Electric Blue, Napoli Black, Dazzling Silver, Red Rage and Everest White.
Read More",1848999.9999999998,Diesel,19.0,Manual,2184.0,No,"2 Airbags (Driver, Front Passenger)",No,No,Dual Tone,-,No,Halogen,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1091,Mahindra,Mahindra XUV700,XUV700 AX5 Select Petrol AT 7 STR,"Mahindra XUV700 AX5 Select Petrol AT 7 STR is the petrol variant in the Mahindra XUV700 lineup and is priced at Rs. 18.49 Lakh. Mahindra XUV700 AX5 Select Petrol AT 7 STR is available in Automatic (TC) transmission and offered in 7 colours: Midnight Black, Electric Blue, Napoli Black, Burnt Sienna, Dazzling Silver, Red Rage and Everest White.
Read More",1848999.9999999998,Petrol,19.0,Manual,1997.0,No,"2 Airbags (Driver, Front Passenger)",No,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1092,Mahindra,Mahindra XUV700,XUV700 AX3 Diesel AT 5 STR,"Mahindra XUV700 AX3 Diesel AT 5 STR is the diesel variant in the Mahindra XUV700 lineup and is priced at Rs. 18.59 Lakh. Mahindra XUV700 AX3 Diesel AT 5 STR is available in Automatic (TC) transmission and offered in 6 colours: Midnight Black, Electric Blue, Napoli Black, Dazzling Silver, Red Rage and Everest White.
Read More",1859000.0,Diesel,19.0,Manual,2184.0,No,"2 Airbags (Driver, Front Passenger)",No,No,Dual Tone,-,No,Halogen,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1093,Mahindra,Mahindra XUV700,XUV700 AX5 Petrol MT 7 STR (ESP),"Mahindra XUV700 AX5 Petrol MT 7 STR (ESP) is the petrol variant in the Mahindra XUV700 lineup and is priced at Rs. 18.69 Lakh. Mahindra XUV700 AX5 Petrol MT 7 STR (ESP) is available in Manual transmission and offered in 7 colours: Midnight Black, Electric Blue, Napoli Black, Burnt Sienna, Dazzling Silver, Red Rage and Everest White.
Read More",1869000.0000000002,Petrol,19.0,Manual,1997.0,No,"4 Airbags (Driver, Front Passenger, 2 Curtain)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1094,Mahindra,Mahindra XUV700,XUV700 AX5 Diesel MT 7 STR,"Mahindra XUV700 AX5 Diesel MT 7 STR is the diesel variant in the Mahindra XUV700 lineup and is priced at Rs. 18.79 Lakh. Mahindra XUV700 AX5 Diesel MT 7 STR is available in Manual transmission and offered in 7 colours: Midnight Black, Electric Blue, Napoli Black, Burnt Sienna, Dazzling Silver, Red Rage and Everest White.
Read More",1879000.0,Diesel,19.0,Manual,2184.0,No,"2 Airbags (Driver, Front Passenger)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1095,Mahindra,Mahindra XUV700,XUV700 AX5 Select Diesel AT 7 STR,"Mahindra XUV700 AX5 Select Diesel AT 7 STR is the diesel variant in the Mahindra XUV700 lineup and is priced at Rs. 18.99 Lakh. Mahindra XUV700 AX5 Select Diesel AT 7 STR is available in Automatic (TC) transmission and offered in 7 colours: Midnight Black, Electric Blue, Napoli Black, Burnt Sienna, Dazzling Silver, Red Rage and Everest White.
Read More",1898999.9999999998,Diesel,19.0,Manual,2184.0,No,"2 Airbags (Driver, Front Passenger)",No,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1096,Mahindra,Mahindra XUV700,XUV700 AX5 Petrol AT 5 STR,"Mahindra XUV700 AX5 Petrol AT 5 STR is the petrol variant in the Mahindra XUV700 lineup and is priced at Rs. 19.29 Lakh. Mahindra XUV700 AX5 Petrol AT 5 STR is available in Automatic (TC) transmission and offered in 6 colours: Midnight Black, Electric Blue, Napoli Black, Dazzling Silver, Red Rage and Everest White.
Read More",1929000.0,Petrol,19.0,Manual,1997.0,No,"4 Airbags (Driver, Front Passenger, 2 Curtain)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1097,Mahindra,Mahindra XUV700,XUV700 AX7 Petrol MT 7 STR,"Mahindra XUV700 AX7 Petrol MT 7 STR is the petrol variant in the Mahindra XUV700 lineup and is priced at Rs. 19.49 Lakh. Mahindra XUV700 AX7 Petrol MT 7 STR is available in Manual transmission and offered in 7 colours: Midnight Black, Electric Blue, Napoli Black, Burnt Sienna, Dazzling Silver, Red Rage and Everest White.
Read More",1948999.9999999998,Petrol,19.0,Manual,1997.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1098,Mahindra,Mahindra XUV700,XUV700 AX7 Petrol MT 7 STR Dual Tone,"Mahindra XUV700 AX7 Petrol MT 7 STR Dual Tone is the petrol variant in the Mahindra XUV700 lineup and is priced at Rs. 19.64 Lakh. Mahindra XUV700 AX7 Petrol MT 7 STR Dual Tone is available in Manual transmission and offered in 5 colours: Midnight Black with Black Roof, Electric Blue with Black Roof, Dazzling Silver with Black Roof, Red Rage with Black Roof and Everest White with Black Roof.
Read More",1964000.0,Petrol,19.0,Manual,1997.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1099,Mahindra,Mahindra XUV700,XUV700 AX7 Petrol MT 6 STR,"Mahindra XUV700 AX7 Petrol MT 6 STR is the petrol variant in the Mahindra XUV700 lineup and is priced at Rs. 19.69 Lakh. Mahindra XUV700 AX7 Petrol MT 6 STR is available in Manual transmission and offered in 6 colours: Midnight Black, Electric Blue, Napoli Black, Dazzling Silver, Red Rage and Everest White.
Read More",1969000.0000000002,Petrol,19.0,Manual,1997.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1100,Mahindra,Mahindra XUV700,XUV700 AX5 Petrol AT 7 STR,"Mahindra XUV700 AX5 Petrol AT 7 STR is the petrol variant in the Mahindra XUV700 lineup and is priced at Rs. 19.79 Lakh. Mahindra XUV700 AX5 Petrol AT 7 STR is available in Automatic (TC) transmission and offered in 7 colours: Midnight Black, Electric Blue, Napoli Black, Burnt Sienna, Dazzling Silver, Red Rage and Everest White.
Read More",1979000.0,Petrol,19.0,Manual,1997.0,No,"4 Airbags (Driver, Front Passenger, 2 Curtain)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1101,Mahindra,Mahindra XUV700,XUV700 AX7 Petrol MT 6 STR Dual Tone,"Mahindra XUV700 AX7 Petrol MT 6 STR Dual Tone is the petrol variant in the Mahindra XUV700 lineup and is priced at Rs. 19.84 Lakh. Mahindra XUV700 AX7 Petrol MT 6 STR Dual Tone is available in Manual transmission and offered in 5 colours: Midnight Black with Black Roof, Electric Blue with Black Roof, Dazzling Silver with Black Roof, Red Rage with Black Roof and Everest White with Black Roof.
Read More",1984000.0,Petrol,19.0,Manual,1997.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1102,Mahindra,Mahindra XUV700,XUV700 AX5 Diesel AT 5 STR,"Mahindra XUV700 AX5 Diesel AT 5 STR is the diesel variant in the Mahindra XUV700 lineup and is priced at Rs. 19.89 Lakh. Mahindra XUV700 AX5 Diesel AT 5 STR is available in Automatic (TC) transmission and offered in 7 colours: Midnight Black, Electric Blue, Napoli Black, Burnt Sienna, Dazzling Silver, Red Rage and Everest White.
Read More",1989000.0,Diesel,19.0,Manual,2184.0,No,"4 Airbags (Driver, Front Passenger, 2 Curtain)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1103,Mahindra,Mahindra XUV700,XUV700 AX7 Diesel MT 7 STR,"Mahindra XUV700 AX7 Diesel MT 7 STR is the diesel variant in the Mahindra XUV700 lineup and is priced at Rs. 19.99 Lakh. Mahindra XUV700 AX7 Diesel MT 7 STR is available in Manual transmission and offered in 7 colours: Midnight Black, Electric Blue, Napoli Black, Burnt Sienna, Dazzling Silver, Red Rage and Everest White.
Read More",1998999.9999999998,Diesel,19.0,Manual,2184.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1104,Mahindra,Mahindra XUV700,XUV700 AX7 Diesel MT 7 STR Dual Tone,"Mahindra XUV700 AX7 Diesel MT 7 STR Dual Tone is the diesel variant in the Mahindra XUV700 lineup and is priced at Rs. 20.14 Lakh. Mahindra XUV700 AX7 Diesel MT 7 STR Dual Tone is available in Manual transmission and offered in 5 colours: Midnight Black with Black Roof, Electric Blue with Black Roof, Dazzling Silver with Black Roof, Red Rage with Black Roof and Everest White with Black Roof.
Read More",2014000.0,Diesel,19.0,Manual,2184.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1105,Mahindra,Mahindra XUV700,XUV700 AX7 Diesel MT 6 STR,"Mahindra XUV700 AX7 Diesel MT 6 STR is the diesel variant in the Mahindra XUV700 lineup and is priced at Rs. 20.19 Lakh. Mahindra XUV700 AX7 Diesel MT 6 STR is available in Manual transmission and offered in 6 colours: Midnight Black, Electric Blue, Napoli Black, Dazzling Silver, Red Rage and Everest White.
Read More",2019000.0000000002,Diesel,19.0,Manual,2184.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1106,Mahindra,Mahindra XUV700,XUV700 AX7 Diesel MT 6 STR Dual Tone,"Mahindra XUV700 AX7 Diesel MT 6 STR Dual Tone is the diesel variant in the Mahindra XUV700 lineup and is priced at Rs. 20.34 Lakh. Mahindra XUV700 AX7 Diesel MT 6 STR Dual Tone is available in Manual transmission and offered in 5 colours: Midnight Black with Black Roof, Electric Blue with Black Roof, Dazzling Silver with Black Roof, Red Rage with Black Roof and Everest White with Black Roof.
Read More",2034000.0,Diesel,19.0,Manual,2184.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1107,Mahindra,Mahindra XUV700,XUV700 AX5 Diesel AT 7 STR,"Mahindra XUV700 AX5 Diesel AT 7 STR is the diesel variant in the Mahindra XUV700 lineup and is priced at Rs. 20.39 Lakh. Mahindra XUV700 AX5 Diesel AT 7 STR is available in Automatic (TC) transmission and offered in 7 colours: Midnight Black, Electric Blue, Napoli Black, Burnt Sienna, Dazzling Silver, Red Rage and Everest White.
Read More",2039000.0,Diesel,19.0,Manual,2184.0,No,"4 Airbags (Driver, Front Passenger, 2 Curtain)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,Halogen,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1108,Mahindra,Mahindra XUV700,XUV700 AX7 Petrol AT 7 STR,"Mahindra XUV700 AX7 Petrol AT 7 STR is the petrol variant in the Mahindra XUV700 lineup and is priced at Rs. 20.99 Lakh. Mahindra XUV700 AX7 Petrol AT 7 STR is available in Automatic (TC) transmission and offered in 7 colours: Midnight Black, Electric Blue, Napoli Black, Burnt Sienna, Dazzling Silver, Red Rage and Everest White.
Read More",2099000.0,Petrol,19.0,Manual,1997.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1109,Mahindra,Mahindra XUV700,XUV700 AX7 Petrol AT 7 STR Dual Tone,"Mahindra XUV700 AX7 Petrol AT 7 STR Dual Tone is the petrol variant in the Mahindra XUV700 lineup and is priced at Rs. 21.14 Lakh. Mahindra XUV700 AX7 Petrol AT 7 STR Dual Tone is available in Automatic (TC) transmission and offered in 5 colours: Midnight Black with Black Roof, Electric Blue with Black Roof, Dazzling Silver with Black Roof, Red Rage with Black Roof and Everest White with Black Roof.
Read More",2114000.0,Petrol,19.0,Manual,1997.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1110,Mahindra,Mahindra XUV700,XUV700 AX7 Petrol AT 6 STR,"Mahindra XUV700 AX7 Petrol AT 6 STR is the petrol variant in the Mahindra XUV700 lineup and is priced at Rs. 21.19 Lakh. Mahindra XUV700 AX7 Petrol AT 6 STR is available in Automatic (TC) transmission and offered in 6 colours: Midnight Black, Electric Blue, Napoli Black, Dazzling Silver, Red Rage and Everest White.
Read More",2119000.0,Petrol,19.0,Manual,1997.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
1111,Mahindra,Mahindra XUV700,XUV700 AX7 Petrol AT 6 STR Dual Tone,"Mahindra XUV700 AX7 Petrol AT 6 STR Dual Tone is the petrol variant in the Mahindra XUV700 lineup and is priced at Rs. 21.34 Lakh. Mahindra XUV700 AX7 Petrol AT 6 STR Dual Tone is available in Automatic (TC) transmission and offered in 5 colours: Midnight Black with Black Roof, Electric Blue with Black Roof, Dazzling Silver with Black Roof, Red Rage with Black Roof and Everest White with Black Roof.
Read More",2134000.0,Petrol,19.0,Manual,1997.0,No,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,-,Panoramic Sunroof,LED,Electronic 1 Trip,Yes,Not Applicable,Not Applicable,Not Applicable
